Population,Poverty Count,poverty_male,poverty_female,poverty_white_alone,poverty_black_alone,population_american_indian_alone,poverty_asian_alone,poverty_native_hawaiian_alone,poverty_two_or_more_races,poverty_hispanic_origin,poverty_family,poverty_family_single_male,poverty_family_single_female,employment_labor_force,employment_not_labor_force,employment_employed,employment_unemployed,Zipcode,Poverty Rate,index,City,County,Type
29476.0,1306.0,482.0,824.0,1080.0,3.0,46.0,107.0,0.0,52.0,208.0,246.0,11.0,135.0,14300.0,7516.0,13353.0,912.0,93619,4.430723300312119,1336,Clovis,Fresno,Standard
9825.0,3605.0,1834.0,1771.0,2866.0,65.0,86.0,0.0,0.0,47.0,3100.0,705.0,73.0,258.0,3924.0,3194.0,3199.0,725.0,93620,36.69211195928753,1337,Dos Palos,Merced,Standard
316.0,144.0,65.0,79.0,115.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,0.0,101.0,215.0,87.0,14.0,93621,45.56962025316456,1338,Dunlap,Fresno,Standard
9558.0,3238.0,1533.0,1705.0,2661.0,12.0,53.0,0.0,0.0,220.0,2996.0,615.0,73.0,301.0,4160.0,2578.0,3562.0,598.0,93622,33.87738020506382,1339,Firebaugh,Fresno,Standard
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,13.0,17.0,93623,0.0,1340,Fish Camp,Mariposa,Standard
7049.0,1651.0,796.0,855.0,585.0,0.0,8.0,25.0,0.0,44.0,1428.0,335.0,38.0,167.0,3276.0,2010.0,2882.0,394.0,93625,23.421761952049938,1342,Fowler,Fresno,Standard
773.0,36.0,19.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,336.0,394.0,280.0,56.0,93626,4.657179818887451,1343,Friant,Fresno,Standard
240.0,41.0,13.0,28.0,0.0,13.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,178.0,41.0,165.0,13.0,93628,17.083333333333332,1345,Hume,Fresno,Standard
18407.0,4738.0,2101.0,2637.0,3420.0,25.0,79.0,44.0,0.0,152.0,4248.0,924.0,67.0,394.0,8359.0,4527.0,7405.0,954.0,93630,25.74020752974412,1346,Kerman,Fresno,Standard
16576.0,3033.0,1267.0,1766.0,1704.0,1.0,24.0,253.0,0.0,80.0,2156.0,613.0,50.0,320.0,7993.0,4614.0,6780.0,1176.0,93631,18.29753861003861,1347,Kingsburg,Fresno,Standard
38929.0,9453.0,4443.0,5010.0,7145.0,409.0,155.0,196.0,0.0,369.0,7818.0,1851.0,164.0,890.0,17154.0,10352.0,14025.0,3129.0,93635,24.282668447686813,1350,Los Banos,Merced,Standard
11341.0,1033.0,513.0,520.0,934.0,1.0,38.0,20.0,0.0,19.0,563.0,139.0,0.0,24.0,5421.0,3711.0,5033.0,388.0,93636,9.108544220086412,1351,Madera,Madera,Standard
40515.0,8124.0,3829.0,4295.0,6500.0,519.0,97.0,79.0,7.0,275.0,6713.0,1422.0,161.0,664.0,16475.0,12043.0,15142.0,1320.0,93637,20.05183265457238,1352,Madera,Madera,Standard
48805.0,15304.0,7279.0,8025.0,12836.0,335.0,200.0,246.0,0.0,232.0,13266.0,2645.0,226.0,1402.0,19357.0,14469.0,17114.0,2243.0,93638,31.357442884950313,1353,Madera,Madera,Standard
11902.0,5364.0,2763.0,2601.0,4814.0,67.0,27.0,0.0,0.0,9.0,5266.0,1004.0,123.0,549.0,5766.0,2646.0,4234.0,1532.0,93640,45.068055788943035,1355,Mendota,Fresno,Standard
598.0,39.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,319.0,176.0,50.0,93641,6.521739130434782,1356,Miramonte,Fresno,Standard
2674.0,236.0,94.0,142.0,193.0,0.0,34.0,0.0,0.0,9.0,0.0,4.0,3.0,1.0,1078.0,1163.0,806.0,272.0,93643,8.825729244577412,1358,North Fork,Madera,Standard
7308.0,1060.0,464.0,596.0,1037.0,0.0,11.0,0.0,0.0,12.0,193.0,244.0,19.0,64.0,2844.0,3599.0,2531.0,313.0,93644,14.504652435686918,1359,Oakhurst,Madera,Standard
606.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,286.0,186.0,48.0,93645,1.3201320132013201,1360,O Neals,Madera,Standard
10785.0,5173.0,2289.0,2884.0,3646.0,34.0,27.0,0.0,0.0,0.0,5110.0,961.0,174.0,427.0,4298.0,2758.0,3373.0,925.0,93646,47.964765878535005,1361,Orange Cove,Fresno,Standard
12320.0,4599.0,2196.0,2403.0,3671.0,6.0,0.0,91.0,0.0,72.0,4394.0,853.0,89.0,256.0,5080.0,3025.0,4127.0,953.0,93647,37.32954545454545,1362,Orosi,Tulare,Standard
15648.0,5445.0,2545.0,2900.0,3199.0,0.0,0.0,83.0,0.0,157.0,5290.0,1035.0,111.0,374.0,6904.0,3934.0,5733.0,1171.0,93648,34.796779141104295,1363,Parlier,Fresno,Standard
3428.0,1099.0,450.0,649.0,669.0,21.0,14.0,321.0,8.0,6.0,614.0,180.0,0.0,84.0,1440.0,1283.0,1248.0,192.0,93650,32.05950991831972,1365,Fresno,Fresno,Standard
1830.0,86.0,77.0,9.0,86.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,912.0,720.0,790.0,122.0,93651,4.699453551912568,1366,Prather,Fresno,Standard
415.0,249.0,134.0,115.0,93.0,0.0,51.0,0.0,0.0,0.0,239.0,50.0,0.0,29.0,147.0,115.0,136.0,11.0,93652,60.0,1367,Raisin City,Fresno,Standard
1115.0,138.0,69.0,69.0,71.0,0.0,50.0,0.0,0.0,17.0,31.0,18.0,6.0,12.0,406.0,564.0,377.0,29.0,93653,12.376681614349776,1368,Raymond,Madera,Standard
30665.0,6704.0,3358.0,3346.0,2901.0,16.0,27.0,40.0,1.0,156.0,6169.0,1315.0,140.0,229.0,13785.0,8274.0,11939.0,1846.0,93654,21.86205772052829,1369,Reedley,Fresno,Standard
6883.0,1724.0,803.0,921.0,464.0,83.0,0.0,2.0,0.0,0.0,1530.0,346.0,6.0,98.0,2863.0,1831.0,2286.0,564.0,93656,25.047217782943484,1370,Riverdale,Fresno,Standard
35768.0,7765.0,3574.0,4191.0,4968.0,87.0,85.0,154.0,0.0,101.0,6453.0,1345.0,214.0,432.0,16800.0,9734.0,14151.0,2518.0,93657,21.709349138895103,1371,Sanger,Fresno,Standard
4582.0,2235.0,1126.0,1109.0,2163.0,0.0,0.0,0.0,0.0,0.0,2130.0,462.0,21.0,210.0,1517.0,1468.0,1356.0,161.0,93660,48.77782627673505,1372,San Joaquin,Fresno,Standard
30340.0,7011.0,3534.0,3477.0,3534.0,48.0,16.0,158.0,0.0,184.0,6411.0,1463.0,271.0,538.0,14101.0,8041.0,12126.0,1944.0,93662,23.10810810810811,1374,Selma,Fresno,Standard
701.0,16.0,10.0,6.0,9.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,301.0,275.0,270.0,31.0,93664,2.282453637660485,1375,Shaver Lake,Fresno,Standard
1985.0,239.0,136.0,103.0,192.0,0.0,30.0,9.0,0.0,8.0,22.0,56.0,26.0,2.0,766.0,844.0,670.0,96.0,93667,12.040302267002518,1378,Tollhouse,Fresno,Standard
1285.0,633.0,297.0,336.0,464.0,0.0,0.0,0.0,0.0,0.0,551.0,154.0,35.0,64.0,440.0,559.0,364.0,76.0,93668,49.26070038910506,1379,Tranquillity,Fresno,Standard
230.0,139.0,50.0,89.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,38.0,51.0,148.0,38.0,13.0,93669,60.43478260869565,1380,Wishon,Madera,Standard
2566.0,207.0,154.0,53.0,138.0,0.0,54.0,0.0,0.0,15.0,89.0,10.0,0.0,0.0,1175.0,977.0,885.0,290.0,93675,8.067030397505846,1383,Squaw Valley,Fresno,Standard
10602.0,6063.0,3163.0,2900.0,1835.0,459.0,143.0,515.0,0.0,89.0,4488.0,1068.0,137.0,525.0,3860.0,3403.0,2920.0,940.0,93701,57.18732314657612,1384,Fresno,Fresno,Standard
48181.0,21883.0,10398.0,11485.0,8525.0,1180.0,224.0,2818.0,0.0,477.0,16469.0,3901.0,671.0,1551.0,18199.0,14523.0,14973.0,3226.0,93702,45.41831842427513,1385,Fresno,Fresno,Standard
35127.0,15188.0,7698.0,7490.0,5366.0,654.0,54.0,2809.0,70.0,515.0,10046.0,2717.0,332.0,1216.0,13230.0,11061.0,10254.0,2976.0,93703,43.23739573547414,1386,Fresno,Fresno,Standard
26369.0,6624.0,2995.0,3629.0,4153.0,945.0,7.0,402.0,0.0,303.0,3417.0,1209.0,224.0,636.0,13203.0,7735.0,11698.0,1496.0,93704,25.120406537980205,1387,Fresno,Fresno,Standard
38600.0,13916.0,6287.0,7629.0,7043.0,1678.0,194.0,1075.0,6.0,925.0,8937.0,2670.0,431.0,1570.0,15321.0,11770.0,12795.0,2511.0,93705,36.05181347150259,1388,Fresno,Fresno,Standard
38963.0,15657.0,7760.0,7897.0,4641.0,2869.0,102.0,1880.0,0.0,499.0,9836.0,2687.0,361.0,1332.0,14706.0,12768.0,12076.0,2608.0,93706,40.1842773913713,1389,Fresno,Fresno,Standard
32701.0,8525.0,3798.0,4727.0,4737.0,1099.0,67.0,1140.0,176.0,493.0,3348.0,1426.0,106.0,888.0,16565.0,10333.0,13653.0,2886.0,93710,26.069539157823918,1393,Fresno,Fresno,Standard
37651.0,3101.0,1259.0,1842.0,2193.0,148.0,133.0,156.0,19.0,117.0,1152.0,510.0,20.0,331.0,20395.0,10681.0,18448.0,1947.0,93711,8.236169026055085,1394,Fresno,Fresno,Standard
46300.0,3339.0,1540.0,1799.0,2258.0,11.0,0.0,658.0,0.0,227.0,627.0,653.0,125.0,246.0,24762.0,10911.0,22312.0,2417.0,93720,7.211663066954643,1401,Fresno,Fresno,Standard
6445.0,2000.0,938.0,1062.0,868.0,399.0,40.0,29.0,0.0,82.0,1125.0,275.0,50.0,193.0,1416.0,4169.0,1108.0,308.0,93721,31.031807602792863,1402,Fresno,Fresno,Standard
79727.0,15388.0,7630.0,7758.0,7036.0,2039.0,66.0,2381.0,21.0,1562.0,7993.0,2805.0,346.0,1409.0,37959.0,18422.0,32978.0,4935.0,93722,19.30086419907936,1403,Fresno,Fresno,Standard
8809.0,718.0,294.0,424.0,292.0,29.0,0.0,252.0,0.0,0.0,273.0,137.0,33.0,57.0,4242.0,2681.0,3769.0,473.0,93723,8.15075490975139,1404,Fresno,Fresno,Standard
25884.0,9649.0,4462.0,5187.0,3582.0,935.0,0.0,681.0,70.0,311.0,7039.0,1812.0,314.0,655.0,10774.0,7724.0,8859.0,1864.0,93725,37.277855045588005,1406,Fresno,Fresno,Standard
41140.0,12138.0,5412.0,6726.0,6052.0,1309.0,107.0,1278.0,44.0,684.0,6632.0,2334.0,361.0,1263.0,19202.0,11781.0,15513.0,3622.0,93726,29.50413223140496,1407,Fresno,Fresno,Standard
70774.0,18804.0,9147.0,9657.0,5379.0,2003.0,269.0,4459.0,72.0,585.0,9628.0,3367.0,517.0,1640.0,32045.0,19648.0,26598.0,5399.0,93727,26.569079040325544,1408,Fresno,Fresno,Standard
14791.0,4791.0,2162.0,2629.0,3118.0,401.0,106.0,214.0,0.0,195.0,2883.0,823.0,115.0,394.0,7424.0,4189.0,6084.0,1340.0,93728,32.39131904536543,1409,Fresno,Fresno,Standard
10896.0,539.0,222.0,317.0,414.0,0.0,0.0,28.0,0.0,81.0,46.0,53.0,5.0,17.0,5900.0,2360.0,5454.0,402.0,93730,4.946769456681351,1411,Fresno,Fresno,Standard
26642.0,4884.0,2201.0,2683.0,3757.0,61.0,108.0,238.0,0.0,21.0,3633.0,838.0,95.0,445.0,13274.0,7136.0,11966.0,1300.0,93901,18.33195706028076,1441,Salinas,Monterey,Standard
60905.0,17184.0,8448.0,8736.0,15159.0,17.0,55.0,91.0,0.0,47.0,16934.0,2980.0,575.0,1004.0,26802.0,14502.0,23065.0,3716.0,93905,28.214432312618012,1443,Salinas,Monterey,Standard
62073.0,8852.0,3675.0,5177.0,5915.0,286.0,0.0,543.0,0.0,165.0,7129.0,1761.0,183.0,987.0,29209.0,15875.0,26020.0,3124.0,93906,14.2606286146956,1444,Salinas,Monterey,Standard
21152.0,2408.0,1143.0,1265.0,1905.0,11.0,38.0,137.0,0.0,45.0,1636.0,404.0,39.0,95.0,10715.0,6305.0,9521.0,1194.0,93907,11.38426626323752,1445,Salinas,Monterey,Standard
12675.0,562.0,253.0,309.0,316.0,2.0,14.0,69.0,0.0,51.0,254.0,78.0,6.0,35.0,6311.0,3702.0,6014.0,276.0,93908,4.433925049309665,1446,Salinas,Monterey,Standard
765.0,242.0,184.0,58.0,209.0,17.0,0.0,3.0,0.0,0.0,126.0,21.0,21.0,0.0,474.0,199.0,436.0,38.0,93920,31.633986928104576,1449,Big Sur,Monterey,Standard
13141.0,774.0,372.0,402.0,722.0,16.0,10.0,9.0,0.0,17.0,0.0,87.0,0.0,29.0,5855.0,5617.0,5337.0,460.0,93923,5.889962712122365,1452,Carmel,Monterey,Standard
5882.0,581.0,200.0,381.0,545.0,0.0,0.0,0.0,0.0,18.0,289.0,86.0,39.0,33.0,3033.0,1947.0,2785.0,233.0,93924,9.877592655559333,1453,Carmel Valley,Monterey,Standard
1708.0,122.0,66.0,56.0,116.0,0.0,0.0,0.0,0.0,6.0,84.0,35.0,0.0,19.0,899.0,412.0,822.0,77.0,93925,7.142857142857143,1454,Chualar,Monterey,Standard
8735.0,1978.0,863.0,1115.0,1957.0,0.0,21.0,0.0,0.0,0.0,1968.0,440.0,34.0,239.0,3897.0,1986.0,3556.0,341.0,93926,22.64453348597596,1455,Gonzales,Monterey,Standard
17270.0,4124.0,2041.0,2083.0,2765.0,0.0,610.0,67.0,0.0,28.0,3809.0,634.0,88.0,133.0,8331.0,3478.0,6985.0,1346.0,93927,23.879559930515345,1456,Greenfield,Monterey,Standard
16234.0,2915.0,1476.0,1439.0,2651.0,34.0,61.0,9.0,0.0,68.0,2673.0,579.0,98.0,222.0,7193.0,3782.0,5854.0,1333.0,93930,17.956141431563385,1458,King City,Monterey,Standard
22634.0,4471.0,2043.0,2428.0,2340.0,456.0,25.0,537.0,49.0,521.0,1622.0,673.0,68.0,357.0,12190.0,6059.0,11141.0,943.0,93933,19.75346823363082,1460,Marina,Monterey,Standard
33685.0,2970.0,1237.0,1733.0,1920.0,82.0,18.0,460.0,0.0,163.0,689.0,285.0,24.0,89.0,19534.0,9473.0,14776.0,1241.0,93940,8.81698085201128,1461,Monterey,Monterey,Standard
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,93943,0.0,1463,Monterey,Monterey,Standard
15241.0,1329.0,777.0,552.0,1116.0,61.0,0.0,80.0,0.0,61.0,114.0,112.0,27.0,31.0,8277.0,4982.0,7374.0,552.0,93950,8.71990026901122,1465,Pacific Grove,Monterey,Standard
4766.0,448.0,156.0,292.0,433.0,8.0,0.0,0.0,7.0,0.0,4.0,133.0,28.0,0.0,1681.0,2363.0,1488.0,119.0,93953,9.399916072177927,1466,Pebble Beach,Monterey,Standard
33709.0,5371.0,2717.0,2654.0,2989.0,748.0,104.0,159.0,101.0,338.0,3274.0,923.0,108.0,410.0,17843.0,7585.0,14650.0,1880.0,93955,15.93343024118188,1468,Seaside,Monterey,Standard
27334.0,3440.0,1514.0,1926.0,3039.0,8.0,144.0,32.0,0.0,15.0,3373.0,696.0,148.0,280.0,8273.0,14053.0,7113.0,1160.0,93960,12.585058901002414,1469,Soledad,Monterey,Standard
26483.0,1480.0,678.0,802.0,660.0,46.0,0.0,441.0,0.0,43.0,388.0,234.0,58.0,57.0,15054.0,6386.0,13977.0,1077.0,94002,5.588490729902201,1471,Belmont,San Mateo,Standard
4330.0,156.0,89.0,67.0,127.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.0,946.0,2467.0,281.0,94005,3.602771362586605,1472,Brisbane,San Mateo,Standard
41480.0,2485.0,1147.0,1338.0,1468.0,41.0,7.0,526.0,6.0,164.0,759.0,451.0,93.0,143.0,21731.0,11183.0,20358.0,1373.0,94010,5.990838958534233,1473,Burlingame,San Mateo,Standard
47818.0,4550.0,2149.0,2401.0,821.0,321.0,10.0,1985.0,64.0,203.0,1643.0,714.0,173.0,315.0,27675.0,11328.0,25014.0,2629.0,94014,9.51524530511523,1475,Daly City,San Mateo,Standard
61591.0,4898.0,2037.0,2861.0,1358.0,95.0,138.0,2681.0,0.0,291.0,850.0,572.0,36.0,285.0,35803.0,16325.0,32169.0,3634.0,94015,7.952460586774041,1476,Daly City,San Mateo,Standard
18199.0,1298.0,620.0,678.0,1009.0,50.0,1.0,12.0,0.0,115.0,763.0,192.0,0.0,102.0,10428.0,4412.0,9582.0,821.0,94019,7.1322600142865,1480,Half Moon Bay,San Mateo,Standard
1435.0,31.0,11.0,20.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,510.0,795.0,25.0,94020,2.1602787456445993,1481,La Honda,San Mateo,Standard
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,29.0,70.0,0.0,94021,0.0,1482,Loma Mar,San Mateo,Standard
19358.0,594.0,292.0,302.0,442.0,4.0,0.0,118.0,0.0,29.0,3.0,85.0,0.0,24.0,8502.0,6669.0,8068.0,434.0,94022,3.0684988118607293,1483,Los Altos,Santa Clara,Standard
22349.0,489.0,173.0,316.0,248.0,0.0,0.0,141.0,0.0,76.0,34.0,71.0,0.0,39.0,10109.0,7235.0,9430.0,679.0,94024,2.1880173609557474,1485,Los Altos,Santa Clara,Standard
40372.0,2612.0,1126.0,1486.0,1679.0,170.0,13.0,227.0,143.0,118.0,799.0,374.0,28.0,167.0,21515.0,9952.0,19984.0,1531.0,94025,6.469830575646488,1486,Menlo Park,San Mateo,Standard
7110.0,261.0,74.0,187.0,207.0,0.0,0.0,41.0,0.0,13.0,24.0,38.0,0.0,20.0,2878.0,2821.0,2652.0,226.0,94027,3.670886075949367,1488,Atherton,San Mateo,Standard
6788.0,172.0,89.0,83.0,131.0,0.0,0.0,18.0,0.0,0.0,19.0,7.0,0.0,0.0,3081.0,2483.0,2976.0,105.0,94028,2.53388332351208,1489,Portola Valley,San Mateo,Standard
21867.0,1234.0,611.0,623.0,628.0,3.0,0.0,510.0,9.0,57.0,188.0,209.0,26.0,58.0,11075.0,6994.0,10299.0,776.0,94030,5.643206658435084,1490,Millbrae,San Mateo,Standard
3000.0,266.0,135.0,131.0,121.0,0.0,0.0,0.0,0.0,18.0,127.0,33.0,14.0,19.0,1491.0,883.0,1425.0,51.0,94038,8.866666666666667,1493,Moss Beach,San Mateo,Standard
33852.0,2911.0,1221.0,1690.0,1932.0,98.0,0.0,726.0,0.0,41.0,876.0,459.0,8.0,226.0,19432.0,7365.0,18140.0,1287.0,94040,8.59919650242231,1495,Mountain View,Santa Clara,Standard
13219.0,1344.0,622.0,722.0,1024.0,0.0,0.0,231.0,0.0,28.0,664.0,254.0,42.0,92.0,8516.0,2462.0,7841.0,673.0,94041,10.16718359936455,1496,Mountain View,Santa Clara,Standard
28189.0,1671.0,707.0,964.0,1006.0,49.0,0.0,546.0,0.0,9.0,325.0,251.0,0.0,56.0,17776.0,5729.0,16138.0,1527.0,94043,5.9278441945439715,1498,Mountain View,Santa Clara,Standard
37943.0,1795.0,880.0,915.0,1045.0,49.0,0.0,237.0,38.0,172.0,630.0,288.0,53.0,131.0,22004.0,9138.0,20350.0,1645.0,94044,4.730780381097963,1499,Pacifica,San Mateo,Standard
1764.0,409.0,173.0,236.0,317.0,0.0,0.0,0.0,0.0,56.0,379.0,66.0,0.0,28.0,1024.0,337.0,924.0,100.0,94060,23.1859410430839,1500,Pescadero,San Mateo,Standard
37176.0,3026.0,1414.0,1612.0,2185.0,152.0,0.0,166.0,0.0,145.0,1774.0,474.0,63.0,241.0,20935.0,7866.0,19471.0,1464.0,94061,8.139659995696148,1501,Redwood City,San Mateo,Standard
27142.0,1334.0,508.0,826.0,1075.0,70.0,30.0,27.0,0.0,34.0,545.0,220.0,0.0,79.0,14219.0,7159.0,13586.0,633.0,94062,4.914892049222607,1502,Redwood City,San Mateo,Standard
31497.0,6154.0,3183.0,2971.0,4253.0,379.0,55.0,160.0,93.0,38.0,5016.0,964.0,169.0,454.0,16714.0,7109.0,14937.0,1777.0,94063,19.538368733530177,1503,Redwood City,San Mateo,Standard
11109.0,358.0,145.0,213.0,191.0,9.0,0.0,107.0,0.0,51.0,106.0,47.0,0.0,20.0,6346.0,2334.0,5883.0,463.0,94065,3.2226122963363037,1505,Redwood City,San Mateo,Standard
41636.0,2715.0,1114.0,1601.0,1571.0,111.0,43.0,534.0,42.0,79.0,1163.0,517.0,133.0,199.0,24271.0,9808.0,22346.0,1902.0,94066,6.520799308290902,1506,San Bruno,San Mateo,Standard
29531.0,1285.0,669.0,616.0,811.0,60.0,5.0,63.0,0.0,54.0,359.0,185.0,4.0,74.0,16094.0,7077.0,14779.0,1301.0,94070,4.351359588229318,1507,San Carlos,San Mateo,Standard
253.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,18.0,202.0,0.0,94074,9.486166007905139,1508,San Gregorio,San Mateo,Standard
65200.0,4563.0,2048.0,2515.0,2174.0,87.0,44.0,1177.0,19.0,187.0,2291.0,724.0,104.0,216.0,35808.0,16400.0,32680.0,3079.0,94080,6.998466257668712,1509,South San Francisco,San Mateo,Standard
23476.0,3261.0,1407.0,1854.0,1767.0,57.0,0.0,495.0,600.0,33.0,1742.0,538.0,45.0,132.0,13664.0,4620.0,12150.0,1497.0,94085,13.890782075310955,1511,Sunnyvale,Santa Clara,Standard
45775.0,3694.0,1690.0,2004.0,2003.0,90.0,27.0,967.0,10.0,87.0,1663.0,648.0,98.0,279.0,27162.0,9745.0,24642.0,2471.0,94086,8.06990715456035,1512,Sunnyvale,Santa Clara,Standard
54362.0,3154.0,1680.0,1474.0,1182.0,156.0,23.0,1534.0,34.0,117.0,517.0,537.0,135.0,132.0,27827.0,14952.0,25964.0,1833.0,94087,5.80184687833413,1513,Sunnyvale,Santa Clara,Standard
20505.0,1702.0,791.0,911.0,1059.0,102.0,0.0,303.0,0.0,14.0,439.0,218.0,53.0,65.0,11462.0,5144.0,10311.0,1145.0,94089,8.300414533040723,1515,Sunnyvale,Santa Clara,Standard
25881.0,7258.0,4244.0,3014.0,2298.0,1789.0,119.0,2181.0,15.0,253.0,1233.0,586.0,32.0,254.0,14163.0,10090.0,12851.0,1312.0,94102,28.043738649974884,1516,San Francisco,San Francisco,Standard
23907.0,5877.0,3098.0,2779.0,2272.0,1156.0,84.0,1485.0,67.0,279.0,1423.0,549.0,18.0,218.0,13633.0,8350.0,12291.0,1337.0,94103,24.582758187978417,1517,San Francisco,San Francisco,Standard
211.0,37.0,19.0,18.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,56.0,139.0,16.0,94104,17.53554502369668,1518,San Francisco,San Francisco,Standard
5553.0,293.0,145.0,148.0,127.0,0.0,0.0,137.0,0.0,0.0,39.0,59.0,0.0,51.0,4486.0,742.0,4359.0,127.0,94105,5.2764271564919865,1519,San Francisco,San Francisco,Standard
27856.0,3139.0,1508.0,1631.0,1173.0,472.0,331.0,806.0,43.0,110.0,413.0,351.0,54.0,202.0,18402.0,6216.0,17024.0,1378.0,94107,11.268667432510052,1520,San Francisco,San Francisco,Standard
13709.0,3497.0,1574.0,1923.0,699.0,163.0,15.0,2562.0,1.0,54.0,122.0,539.0,112.0,85.0,8223.0,4669.0,7460.0,763.0,94108,25.50878984608651,1521,San Francisco,San Francisco,Standard
55519.0,8438.0,3754.0,4684.0,3758.0,605.0,14.0,2915.0,0.0,431.0,969.0,713.0,47.0,185.0,36972.0,15512.0,34454.0,2470.0,94109,15.198400547560295,1522,San Francisco,San Francisco,Standard
72128.0,9952.0,4773.0,5179.0,6077.0,916.0,53.0,1326.0,0.0,474.0,4647.0,1151.0,106.0,437.0,48241.0,14535.0,44409.0,3832.0,94110,13.797692990239574,1523,San Francisco,San Francisco,Standard
3496.0,335.0,192.0,143.0,69.0,0.0,12.0,231.0,0.0,23.0,47.0,30.0,0.0,0.0,2068.0,1211.0,1813.0,255.0,94111,9.582379862700229,1524,San Francisco,San Francisco,Standard
82726.0,8569.0,4089.0,4480.0,3008.0,406.0,44.0,3268.0,30.0,300.0,3497.0,1245.0,151.0,395.0,46393.0,23380.0,41308.0,5047.0,94112,10.358291226458428,1525,San Francisco,San Francisco,Standard
31397.0,2312.0,1327.0,985.0,1649.0,53.0,33.0,259.0,16.0,135.0,510.0,249.0,0.0,145.0,22560.0,6164.0,21209.0,1351.0,94114,7.363760868872823,1526,San Francisco,San Francisco,Standard
33782.0,5048.0,1765.0,3283.0,1784.0,1205.0,0.0,1811.0,0.0,85.0,258.0,530.0,34.0,281.0,20301.0,10348.0,19049.0,1252.0,94115,14.942868983482327,1527,San Francisco,San Francisco,Standard
45157.0,4739.0,2113.0,2626.0,1584.0,165.0,0.0,2316.0,0.0,538.0,464.0,581.0,55.0,155.0,25016.0,14165.0,22949.0,2041.0,94116,10.494496977212835,1528,San Francisco,San Francisco,Standard
41568.0,4863.0,2096.0,2767.0,3093.0,416.0,78.0,624.0,16.0,428.0,611.0,152.0,0.0,81.0,30389.0,8121.0,28557.0,1828.0,94117,11.69890300230947,1529,San Francisco,San Francisco,Standard
40292.0,4466.0,1814.0,2652.0,1798.0,270.0,0.0,2060.0,0.0,269.0,366.0,402.0,64.0,87.0,24069.0,10625.0,22383.0,1686.0,94118,11.08408617095205,1530,San Francisco,San Francisco,Standard
42104.0,4156.0,1913.0,2243.0,2163.0,46.0,5.0,1519.0,121.0,272.0,399.0,488.0,61.0,111.0,24856.0,11907.0,22914.0,1904.0,94121,9.870796123883716,1533,San Francisco,San Francisco,Standard
57369.0,5596.0,2608.0,2988.0,2472.0,135.0,4.0,2376.0,44.0,449.0,382.0,604.0,76.0,218.0,34136.0,15884.0,31705.0,2423.0,94122,9.754396973975492,1534,San Francisco,San Francisco,Standard
24500.0,1295.0,529.0,766.0,1107.0,44.0,36.0,51.0,0.0,0.0,141.0,103.0,57.0,19.0,17335.0,4668.0,16103.0,1208.0,94123,5.285714285714286,1535,San Francisco,San Francisco,Standard
35309.0,7815.0,3391.0,4424.0,1124.0,3414.0,12.0,1694.0,302.0,333.0,1796.0,1521.0,160.0,1019.0,18063.0,9182.0,15130.0,2933.0,94124,22.133167181171938,1536,San Francisco,San Francisco,Standard
19576.0,1002.0,587.0,415.0,331.0,16.0,0.0,465.0,0.0,15.0,175.0,108.0,0.0,34.0,10933.0,5392.0,10268.0,665.0,94127,5.118512464241929,1539,San Francisco,San Francisco,Standard
66.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,21.0,23.0,0.0,94128,66.66666666666667,1540,San Francisco,San Mateo,Standard
2787.0,119.0,67.0,52.0,114.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0,11.0,1819.0,300.0,1791.0,28.0,94129,4.2698241837100825,1541,San Francisco,San Francisco,Standard
2654.0,1069.0,585.0,484.0,273.0,308.0,26.0,206.0,17.0,115.0,250.0,129.0,12.0,102.0,1403.0,954.0,1210.0,170.0,94130,40.27882441597588,1542,San Francisco,San Francisco,Standard
